RotX	RotY	RotZ	X	Y	Z
0.9467548568058783	0.1362241231321456	0.8005185263524451	0.9540943458623706	0.7287719860240125	0.7144996584433063
0.5119429402989548	0.28215317643793303	0.4562534913697587	0.4381354913982166	0.5585167769806791	0.2302964152308069
0.833177349016902	0.021882641934382163	0.7999661780307694	0.2616582095842792	0.722975643465987	0.9457297196310777
0.7215209973654988	0.3238228561647333	0.1839435116776238	0.378795167030332	0.14981420334251327	0.22812251516807336
0.9106470051694274	0.2798189757682694	0.5644295535319809	0.02641573340575154	0.827140976870273	0.22340678298720096
0.6202214982493879	0.8140167902815888	0.16199201866780322	0.814918642138744	0.10409810680364007	0.13338759205317963
0.5966777618428742	0.8591492782483873	0.40163197307440124	0.25782169754113893	0.7797592715155938	0.2734185530956845
0.8270771159750205	0.008244181870821765	0.6152778970700103	0.6569180299572942	0.8723533500326428	0.519595729526472
0.3089049100432909	0.7660736651775201	0.8987609827310812	0.15948021149592195	0.14824919836202044	0.41926861022813766
0.5715586992010154	0.3487152612492971	0.8342322134692112	0.6538944574216428	0.9445407846187795	0.16787777343122467
0.7829552487924105	0.5458971407220488	0.7747757006186733	0.978264766126964	0.2654279893427176	0.6702837192674718
0.4279492594773854	0.09295052204860788	0.4151687820794441	0.47955583855446204	0.5753235555488075	0.7684669574245999
0.24809072515139508	0.7553427162994715	0.7507449149143971	0.5925977632323227	0.21095203686290953	0.8721990273350435
0.5173009439560198	0.5990699466193325	0.5191802977512059	0.06498244657140861	0.20802277727281282	0.9726387653224103
0.6760273452257505	0.10397818866680131	0.741705587076656	0.358082733547054	0.8895598064128111	0.09638422957217907
0.1477714245639722	0.0162257322133893	0.5730673894191535	0.6682765241699443	0.8147517350125385	0.18942426389257638
0.5260110428936091	0.25495632661199097	0.6977318638058688	0.7732095799321531	0.2085038016437777	0.8820046105134087
0.9136033644115487	0.31617529395971455	0.3860952852629713	0.14792353582811824	0.19160185419672393	0.9590781530704373
0.7838898143709878	0.20736489322248908	0.03381172596221094	0.7000683422447513	0.1365081578927888	0.09928157133154536
0.6837916762264422	0.34717523335018974	0.6269603103637353	0.3549635941882141	0.651291315097811	0.0926244214628057
0.2654290105363245	0.3189839940446578	0.43997239061089033	0.31387953536836444	0.4687122313961605	0.1853394573828927
0.6405480860082103	0.060447597345734794	0.7345288298439729	0.5266966859842326	0.0012668672980146178	0.4640183031298505
0.7941974682389438	0.5966511958047154	0.6708914067944775	0.5672712588580984	0.2101588611916153	0.6325883687205438
