RotX	RotY	RotZ	X	Y	Z
0.8210242421258395	0.5972779183833652	0.9422891525461168	0.5925177047364759	0.23323856940890297	0.18373932980518115
0.6866050002376624	0.6461052100962612	0.7217615094823095	0.5168172512907029	0.2922659339419531	0.008759380576419784
0.057750970396989176	0.4736701754141004	0.2895951128655221	0.3577972637754566	0.47384884728201315	0.4935049896495165
0.2320233872609695	0.057156064668962614	0.5749634443161952	0.17977928188671333	0.4736703375312765	0.38124015881068796
0.24837483630229207	0.33977144697390627	0.8933717991594256	0.8292664059249119	0.3033282806729266	0.27803550722205206
0.0005976967130433275	0.21296304939345923	0.7753128326181447	0.3254692834081604	0.30134159728445487	0.7811253529468505
0.5689526598575882	0.8105528682271015	0.6447439944943523	0.01410876063632005	0.041007251684728185	0.977506799186087
0.678982297438825	0.2629938620248842	0.5355794577499674	0.14921213045543813	0.5855539488698711	0.8158267724625017
0.12451339689458962	0.1972563126681517	0.24413729223885006	0.9755979071374798	0.9005207245566363	0.28991293720713285
0.7855603602915234	0.4994960679832313	0.29505575271406537	0.8902340865757572	0.8412747999618291	0.6564858768290879
0.24890738143865332	0.8378795389740827	0.41368732429215016	0.30358294907363814	0.8523159423792638	0.1949703866639092
0.9127939964162899	0.3359260868890862	0.5958843087020422	0.14286731256348062	0.09579708648864116	0.5407772711456801
0.8419682258886549	0.04958440057075386	0.9585953079717229	0.38501200084284437	0.3913367632541852	0.3892053216392827
0.6822962778984	0.49572514416919566	0.428434205832975	0.5707316444655554	0.595339016165688	0.3597254282138126
0.3670349375163656	0.7804167247953021	0.4744811394597567	0.8900753714709213	0.4960587775989278	0.297461928409429
0.5760202254327705	0.5981173940594201	0.3321186619989557	0.14933111720709036	0.6134034145242498	0.5363936941589589
0.19004878966893746	0.9244794851483296	0.047315465839938176	0.7315679267658347	0.10400455450211188	0.8743856169849804
0.3162701872453917	0.11814416434106856	0.05421645455605839	0.7846146323994236	0.43341173719816306	0.6248001859253378
0.13738323958976906	0.4364148220529146	0.0364598463390956	0.38978509435277864	0.43724877362689996	0.5047788041871241
0.8394315886172864	0.13738427899150085	0.8827051825989602	0.6915794066129155	0.7195233300183514	0.00874358042590595
0.07782064024619373	0.3750557200694965	0.13491038886177276	0.93797579278844	0.10844982279766768	0.9208800411213531
0.7248228694438292	0.09741480349461007	0.012031939010950232	0.9914439407949758	0.6514179447791179	0.37390299672199934
0.2882260940606258	0.5840138577798726	0.5505342759440134	0.3084551116561183	0.15527704004420895	0.8770632424792076
0.6699741331952749	0.9359331979262072	0.981794443287828	0.05062258337120418	0.7462151769841947	0.9217032854266365
0.02453965971339611	0.31670204202230934	0.25850924158404187	0.3172404749500266	0.3273087941728682	0.7588449914920437
0.8341989575630738	0.7832917513249722	0.4506170404763169	0.42740054189513055	0.7610247226037785	0.5974677207224947
0.4236374739125399	0.7162830668065333	0.23666404680016473	0.506099721499926	0.9777692670648757	0.8328077643049887
