RotX	RotY	RotZ	X	Y	Z
0.7089737286005613	0.09936667680661093	0.5674882873403222	0.13507108975738835	0.22154930466594125	0.8339324144834624
0.5614127515889287	0.25855599322817724	0.4682700289629984	0.49630038918216557	0.40070343558886756	0.6601471529362094
0.9049681373650763	0.14150093426999955	0.5023178839155088	0.8893603338800792	0.9958792575638893	0.7498915539612677
0.4088509260943032	0.212265451819306	0.7892061271855567	0.18300652960032848	0.8277345706217796	0.23080029688295156
0.7688984522637229	0.9129476595162717	0.35529051580646565	0.6982761082194311	0.3087698342052134	0.16427566349438216
0.5317927089514667	0.6438943887843139	0.12527815895631178	0.7647788801710009	0.5390244952341414	0.9547761679753312
0.7945188946535459	0.21433125548868415	0.6712224320964281	0.6740660853105994	0.17850348189667653	0.3475454070757188
0.27586926499104003	0.7281163109512404	0.5935191203758258	0.7784353154231238	0.8264800426446026	0.9722408517572709
0.927891502354142	0.02224107164912348	0.15102045330056535	0.9018725653203229	0.3228883488351184	0.04395174908867194
0.9111899448577546	0.8764161912704908	0.8618230337312792	0.7254012653509782	0.07050315828911136	0.5838056563228171
0.9272053491029563	0.8934908309994454	0.50909344082667	0.0673310640297311	0.0932041762944672	0.7928908250864242
0.5416742031704483	0.515682411765551	0.3243517937812257	0.8234850108860962	0.33032607553191273	0.3065237094334837
0.3564238404996305	0.0848040216078163	0.5152922332814278	0.5763479282023601	0.6132235745799399	0.5735162655048707
0.6196897621568956	0.40231926663199735	0.16351214049733764	0.3419496647300133	0.27270735949198843	0.6539421359767408
0.06460596550780873	0.7467148810952648	0.938374067990017	0.42433643314735703	0.028657864719305315	0.7725149008827966
0.341032640769132	0.5146329589438697	0.4442803692519548	0.6653395536584977	0.45866898235094056	0.5804165685062417
0.0950865266334614	0.19278794969309165	0.6261811827730384	0.9986778611353698	0.12058269732062532	0.06523394812084515
0.14287996478066722	0.4545257501712533	0.2207692040237762	0.6564015002527321	0.20714351791325947	0.26727196229802175
0.8492805195853774	0.46344087693313774	0.6900679493683084	0.9510172245793609	0.293633667536632	0.5378861093494602
0.8233030338767902	0.2629972287827512	0.5790684500453619	0.3580803753444176	0.9962839561523502	0.3169625869607805
0.9561573399775246	0.6327125819041415	0.4167918383980601	0.539174229985766	0.5892229313137735	0.19703103855369186
0.17202855925738436	0.29183654376331003	0.8717053039601155	0.3552980618301117	0.9119435855813455	0.0035796862712150768
0.8489709544556628	0.17515906817865212	0.13281968642509456	0.3565990566611116	0.6907834723711189	0.7433269155049579
0.2154427663921552	0.15289938995595864	0.8337518221126127	0.21127280833961393	0.05902091184554936	0.7665590700293331
0.09545652738151378	0.9510810154096584	0.4897307871060489	0.4190132873982303	0.5176471164046538	0.3365181628346936
0.5389109039968558	0.5244851455226133	0.9189150678817692	0.7266793830661219	0.9967650801530075	0.10441692667258529
0.28270787045870116	0.18286638765483998	0.39155727555410424	0.4743706315687739	0.061283584669657	0.10304485354444692
0.0897599240144018	0.02334616158284908	0.17302617590897484	0.809577267219804	0.7451800103177268	0.9867347610883063
0.12222116243606629	0.6918440646851309	0.03156371812837211	0.8553018748915622	0.5306447027235057	0.6017065662914071
0.20931276791818731	0.9356532771324093	0.5120421191152608	0.1845887746947874	0.3167603996346152	0.9276124869056531
0.4180111707548195	0.7680753007912111	0.5307868712832696	0.3939793542684512	0.1652089690365921	0.06687370552440741
0.42848642584156116	0.8346635555066072	0.32376665203864285	0.9139545363896194	0.34762346166610514	0.2775114485740414
0.6158794830878793	0.885629713328901	0.18202819142039528	0.8892294535114642	0.8535719892517851	0.48670592599918794
0.3556315414906458	0.9120815569010156	0.09265326672630303	0.14045446054262245	0.020921961777405462	0.19079050284462618
0.55925976438231	0.33213525300933944	0.9576466202480373	0.2527895296154683	0.6912516767999796	0.26095429068940423
0.95940380550663	0.41978712883046476	0.9753523288924798	0.31313495048755347	0.04732658295443826	0.8362069479699069
0.3975524621956731	0.8483589726057595	0.9065011458761669	0.6362671434388508	0.7888403233131436	0.0641779354102755
0.5059339825342594	0.9144855066445806	0.05506174223227667	0.06669920400502216	0.38643367032164233	0.5372509400021587
0.50306567368983	0.13674602625682153	0.1062630325607764	0.6454154057876028	0.4179546016105359	0.7506740282636851
0.5372577799151504	0.7396276153610823	0.10193562708916071	0.3787650056266887	0.5117756805243204	0.19582495031184088
0.10747489538247601	0.7311397930753512	0.4502424063087781	0.7558277665078216	0.06458642656166513	0.8805899751467177
0.7184903082046122	0.5491335780635551	0.4311407780497456	0.778312013510929	0.6559058786096552	0.0727391646306853
0.26516067527903175	0.41791009222331554	0.7024587841090959	0.13782018815002195	0.7810486842289002	0.15648003527051868
0.6041296372903757	0.6695412093482308	0.3675321532314073	0.991683730327941	0.8854615030538936	0.17155372491118437
0.5923980976010493	0.3771258085768089	0.19800919913729587	0.8379857438075462	0.29938364776713267	0.36177407736765943
0.7540932760050593	0.4597849750759402	0.16900191415862398	0.558654279088681	0.731162295973058	0.9570947676255446
