2.468214947373665313e-01 -2.792850579444242642e-01 7.644226031554264278e-01
1.648811851375835691e-01 3.616226868928677507e-01 -5.157645439591338477e-01
-6.421752485071410277e-01 -5.964630001035132745e-01 3.684182500200331584e-02
3.098133088463730922e-01 -1.556702688221980602e-01 -1.868509332088056918e-01
-6.694078139715229359e-01 2.877337087850644348e-01 5.112262704678833813e-01
-2.982795964828102719e-01 6.995748968182190497e-01 1.679292639609455129e-01
4.683911941561200720e-01 6.401872506633516924e-01 3.667912859733313269e-01
-1.123444834661871672e-01 -1.625558343775632408e-01 -5.155715331026244908e-01
4.351652218844926923e-01 -4.158680235419797144e-01 2.727055478028755919e-01
-7.558753510293154676e-01 1.132205313861586876e-01 -4.222422687716799738e-01
-1.870348481730470802e-01 -2.183136165729039069e-01 2.960101250829366010e-02
8.464072766139388859e-01 2.637261705243060597e-02 -1.255928883824821152e-01
8.094501200785853001e-02 -6.138955375785578594e-01 -1.384977215929950600e-01
8.690841769531902627e-02 2.833922715363133560e-01 3.124778677202241228e-01
1.500123143536800235e-02 -4.526430803330960817e-01 4.411353627408791667e-01
-4.571504526262001877e-01 -3.649385158845419030e-01 6.145270027899357723e-01
3.394919669151344466e-01 -5.474642580767447031e-01 -5.765913672740774487e-01
9.140571202348847513e-02 6.262937330369138245e-01 -1.812513774153057255e-01
3.470036166199403915e-01 4.257384055243893517e-01 -1.299675661180787756e-01
-2.976965219792702122e-01 -7.071349012631434894e-01 -3.881158582899634224e-01
3.390489656277657082e-01 -4.829266990248882313e-02 -7.761601132808267911e-01
-2.309375199904392106e-01 1.449483491921083889e-01 -8.938795355593670555e-02
-1.837116450402472567e-01 2.600023477836322927e-01 8.321252683298318020e-01
8.782463555499016028e-01 -1.104622580592412584e-01 1.060906436299221822e-01
-4.182090770253469869e-01 6.202743060412704290e-01 -4.515260298536341588e-01
-8.282988768244941014e-01 -8.840818471237661680e-02 -1.887080043480907632e-01
-3.923004183297359448e-01 -3.250216882983871652e-02 4.812198031278616117e-01
-2.552972289204707632e-02 3.645535496631692740e-01 -7.923197490243029106e-01
-3.385209106958740333e-01 2.771121326049834355e-03 -4.628226600308524841e-01
-5.663559401608060373e-01 6.180701265410207812e-01 2.274603204069024498e-01
1.320819709094266381e-01 3.475857019364561595e-01 7.473864284767448574e-01
7.985108336016614183e-01 -2.806506730934799076e-01 -1.745671254230875269e-01
-1.439795810027073297e-01 -8.507212452391853530e-01 1.222092760833896896e-01
-5.754891553434456943e-03 5.000614029166573771e-02 5.265861894786806607e-02
5.879752914091816995e-01 8.209667474469410642e-02 6.525024140559799735e-01
-5.079588816660038919e-01 9.323514279738794042e-02 -1.878042190797122590e-01
4.673456034191262320e-01 5.584000892320106768e-01 -4.139346881877839501e-01
3.652636862051302780e-01 -7.334859868623129220e-01 -3.365223201393693353e-01
-5.135220924039070045e-01 6.339468484335901433e-02 -7.129873108632988066e-01
1.239169968349617679e-01 -2.665713263768796151e-02 3.741128835641054362e-01
5.904857231460559630e-01 1.513857747295261624e-01 -1.604818143804731534e-01
-1.453386733208530679e-01 5.469290016433041579e-01 6.823073676037709756e-01
-7.864711593445462556e-01 7.435003039976385841e-02 3.240844473582713547e-01
5.339281525574167409e-02 -5.998355599661194804e-01 -6.431867619248139434e-01
-2.918349165125022071e-01 -7.130525109615926116e-01 3.765915017990039138e-01
-2.365124063189308623e-01 -5.094205725279126185e-01 -1.047602328789979942e-01
-8.065439155000714289e-02 -8.504013525754576808e-01 -1.347623312809653473e-01
1.927454944422858363e-01 8.670324814366928701e-01 -2.679127063901753925e-02
-5.302080641343123180e-01 -1.935259306395876178e-01 -2.544859069173710520e-01
6.735400215247770994e-01 3.534035763667250363e-01 -4.466532921578159065e-01
-4.172125099047981345e-01 1.798382134076172423e-01 7.135167829844780707e-01
-1.821432898043334747e-01 3.686276732025608460e-01 4.842679521162811529e-01
7.606009482740337668e-02 2.790486207747422745e-02 -2.676882966778288409e-01
