RotX	RotY	RotZ	X	Y	Z
0.15583913234945135	0.39023379065575814	0.6881663676687095	0.2212911353081929	0.22086741980723834	0.17690352352730854
0.21178345057652093	0.40497812700919866	0.08069254368616086	0.23823263077979873	0.011118576962919513	0.6957662464506316
0.8119437468733682	0.38614276804773484	0.7506642135976196	0.4066967914742349	0.17976370129349273	0.45274976148017987
0.6485757831886685	0.8778603686169978	0.15403421865880906	0.27652851448950666	0.8806090021007212	0.42819204525409604
0.8458842481379018	0.5514243508480277	0.2681045637720877	0.5831760579403347	0.7924024291503272	0.9064823362799111
0.9346408224057914	0.5990039402820506	0.8150509464043736	0.10287598047507351	0.011023846735721321	0.4046833217292549
0.12310547106180336	0.4513687438163534	0.49395599291840586	0.7400815106678627	0.8591177470489252	0.22960422947452896
0.9707652339583984	0.7444385800501945	0.06289875517975341	0.9707814812750071	0.7406373111350208	0.3041215659668425
0.09464906632599523	0.2723750833796075	0.5051729644964957	0.783275780738888	0.6069914824737542	0.1079964406838021
0.10724251783534011	0.12282087626376859	0.7064889590029777	0.34204451673173175	0.42568315189255135	0.8335726980254785
0.056156850195518415	0.27461863824623145	0.012879517846760113	0.8949515618618177	0.9304216652809407	0.6372532538967633
0.5526186563447258	0.11525910797927919	0.24610181234031248	0.40912100324117917	0.011230397259012093	0.8247651023290549
0.4347921777358257	0.01732046501934703	0.3848372104682526	0.7708669054816053	0.02663347161257379	0.6720540411439478
0.1379800393573154	0.8595666689485236	0.6414299815927876	0.48979701217117744	0.8319506997583037	0.3775507808955981
0.6706455558558274	0.8537529935437297	0.017879160081782697	0.4585940683623718	0.2332196102303934	0.7568512830559938
0.028247527224214197	0.15179412179276686	0.7692264264339757	0.4657197466002876	0.34395039439048347	0.12231006174844317
0.9288570956984725	0.5551264134472105	0.9264483555330792	0.623937199153289	0.3903006114047882	0.42427864027570694
0.5537456043584371	0.044290942255354904	0.4028632411720765	0.9150162936037567	0.8705973133602589	0.3950155646273795
0.2302167026567712	0.4352774578170091	0.9595442210272601	0.29269382274651723	0.32503583679694015	0.6717574809848464
0.05851872240552969	0.5009798723762209	0.9319483220166257	0.08880909397173209	0.19903272202397748	0.5795117206392073
0.10604744257912246	0.544280140940876	0.0034938210473210995	0.3424839118848053	0.6280807225518876	0.4697005747446442
0.299984516974958	0.3821943553009748	0.6323518190135179	0.3416058224824362	0.2938986627414236	0.2773024408070537
0.11205504661936805	0.3813421640733159	0.3779716077401244	0.10629660202449087	0.958789191962007	0.31274903902831463
0.18165885916821034	0.48792258269119815	0.627737992448639	0.5583330086500071	0.37377923463663454	0.10198279567702728
0.6673240433666642	0.16522159434617012	0.1409890855923318	0.9063472513892844	0.5791330661923684	0.41561506528358216
0.6889741724586393	0.5289468230560446	0.22576018541370002	0.2649014652572169	0.5240380818458177	0.6835951750051062
0.06658420335724535	0.20425587623050345	0.6534411471710133	0.2703312773437935	0.9759378334583573	0.8196559638516536
0.8854751431179522	0.9112711020845266	0.925896902655642	0.331687662726208	0.7117614709733489	0.8852481175320727
0.019181250457715904	0.6103509674372175	0.6031676968413281	0.7802279583889704	0.4138723943470777	0.8472257033543152
0.07295728854441497	0.9669467575008668	0.11503014693442548	0.5741217000947426	0.5346069855599558	0.0281128278734859
0.48046202727171483	0.921338299042906	0.2975983919686829	0.6152114416234779	0.12743500187935708	0.3174242928117528
0.7053436616999539	0.9840474347760575	0.1756918429919887	0.894639793718704	0.7860612122518306	0.6517452689005049
0.14675227380337486	0.2148135409496328	0.8128705302654076	0.3562612868466183	0.9138701710158946	0.18987701680723268
0.501114082317568	0.684127235782577	0.4120383375682676	0.9184886915936253	0.7337963707729502	0.07177744391621643
0.9237989073194547	0.4201657776785518	0.2794371540826801	0.9978518259251853	0.09874236340482023	0.38036999134598026
0.21009340743600247	0.9488585897443944	0.7178342592344316	0.17732565873409767	0.25685583365280484	0.8646788439212649
0.20830799233824382	0.6772845232083905	0.5944214481752308	0.7526110053235793	0.23198499777754755	0.8754720540033939
0.7173468116909553	0.6917003359702966	0.7899297897504097	0.6775568670152923	0.4545420893298795	0.57030049072066
0.8903794367038803	0.7216687836528565	0.21228246197847722	0.4569364864819826	0.030553332509976716	0.7927797466812312
0.26696518757481813	0.7818992164125894	0.20598884522017935	0.04299575257501509	0.19162983484064855	0.3804357607008858
0.13124728014684472	0.32332715098197795	0.19276841805481948	0.08656550865929669	0.8931670282517522	0.026270130196572317
0.41630253354687563	0.29312995908858475	0.9992116221381222	0.5609404933784369	0.16150293597245813	0.6673165342975932
0.8777468641477477	0.9544895718024528	0.24433653465930139	0.872585694666812	0.6159088297942753	0.8433133408086657
0.471340024323872	0.36860505617390926	0.9607032886372833	0.5813761152116059	0.9140683171934694	0.6511516486835084
0.8419986339340658	0.5554745509857336	0.8857992779217063	0.1612292641391634	0.43548067041695726	0.8216188770963576
0.8256202849621767	0.7398999216656901	0.3847997649783481	0.5428165315087323	0.21358665643525077	0.18527705715494702
0.7871104747549029	0.8112609336760619	0.8928505148212766	0.762311499841016	0.2436496507756497	0.795265428990544
0.6059436369745758	0.5331925775066589	0.19337689573989048	0.03622197483686285	0.8023659211171625	0.446615487562524
0.8756055173413467	0.9739653247502905	0.48953060180618857	0.27179446593823087	0.5029201737133626	0.0027474999298074954
0.6140758440861602	0.17601421359815528	0.42503299529550664	0.7927123404934333	0.8159262094987466	0.266815211295952
0.32370359983549934	0.4192087559222488	0.7719461078554594	0.7970687041043584	0.935829197386798	0.4888210875430642
0.08890691065986445	0.8716866355819881	0.788419924663205	0.917933905676888	0.7679720542818681	0.48369956654575275
0.7956487934022606	0.7759296016061141	0.5411650326594594	0.39992523549715986	0.9984152247233503	0.044699720730044246
0.36514994056522143	0.8849793951827031	0.6632575432725041	0.5679248686443831	0.7811315878199151	0.19196680938414434
0.43343523702306663	0.6327055382672044	0.21489762293796966	0.24125280071401922	0.5062322420020304	0.7397656168650776
0.32632750517933795	0.9699117550433578	0.21705847910843534	0.9561718214380138	0.49327985989413825	0.1792079167104379
0.30049937997836984	0.5121936224684286	0.19016020567968095	0.4173198095329934	0.8293709094748709	0.19859380515823188
0.23845042479906264	0.09869074156292368	0.9506295515972374	0.8891997677235162	0.9344515940597424	0.8629559445481397
0.19782714406177904	0.03091455053404102	0.721018341700283	0.8547286366741397	0.6596286551315691	0.22429418124542
0.29668338350791246	0.4905125577164059	0.6606883128941303	0.3068170717441233	0.6289870749364762	0.10547974153562023
0.5731893022223594	0.44810880780523665	0.9521960211874686	0.48476287030494813	0.12722638622457905	0.07543698913091135
0.9823404638553183	0.5709298103063069	0.6943854814518663	0.038856164457182096	0.9396506610445625	0.8962365949702573
0.11061813141817334	0.007916266561136198	0.037099667244777645	0.754915976830458	0.16781764809512412	0.6104359278625239
0.8517717679469601	0.4032377837377129	0.16731059534664028	0.7110663032479457	0.0018002797159404338	0.36857534960083393
0.9015903124255102	0.7367871789791807	0.5082530468386413	0.2533629630419103	0.8255098584031294	0.6629069987862183
0.7844156436244217	0.6987181577898753	0.31947413165574456	0.2516250421373104	0.627326774099111	0.3026817688862834
0.5711927566564386	0.055272566542901025	0.5269593417643841	0.967139868858383	0.6473277801893265	0.7738992492939631
0.7969433288402256	0.40204010084802455	0.3320821468183427	0.5786003105225941	0.9461739780090715	0.4649827804162948
0.7068322334144075	0.8398939627430112	0.16147611112196836	0.5445870098523512	0.5773978538481597	0.9095659794509018
0.19908225171240057	0.2179623769193999	0.9993167733572638	0.9283400872973482	0.10012126517580078	0.3765026966524979
0.533444358721228	0.27115859978529466	0.7342506535445604	0.7138599326026311	0.6756295781313517	0.6904427897869835
0.9482965197078023	0.7094051333312177	0.12151668018017348	0.728396495194136	0.41830731960318823	0.08709331369850715
0.059353482652752976	0.5382674519462957	0.29295517934864646	0.4220366111049191	0.3805640832952212	0.28441159466176413
0.8400334156356262	0.9395582527683949	0.8222622166262622	0.01878198936466513	0.935863589556077	0.9177943804348647
0.6845691070590907	0.2169668660371562	0.18773559733028233	0.2084912757051256	0.27799758443862954	0.9908428292826763
0.8594012094562595	0.6821764673011943	0.8671433326222979	0.5916318113195457	0.12285897343118246	0.148820704943597
0.7893191788089209	0.7181617756336609	0.8253885398102072	0.022831268147421202	0.33540269056188154	0.19175244760884658
0.9663654098975898	0.32521930566057056	0.5489039583185935	0.7346865459593729	0.32226538567787466	0.805514540885166
0.419527640239441	0.5106764634043778	0.22127422232235427	0.7112643722166904	0.7978344270906698	0.7692601693185217
0.2825177914157697	0.8565292178009546	0.7508967150678001	0.8563185155646555	0.4875644975158938	0.8276325460298318
