RotX	RotY	RotZ	X	Y	Z
0.3643620139189131	0.32901104377716006	0.010416346565587764	0.32052152178670235	0.6399388552998329	0.42795737405252177
0.9062506913925245	0.2275739109392435	0.15859773098384933	0.8279079740748132	0.19236496225398203	0.23922409646046872
0.05170069289232837	0.8811731744733572	0.45412219411720456	0.972804980513024	0.8008728292104947	0.09002978237784298
0.9905117285868901	0.9008845449600121	0.39539674258753177	0.3690882785949029	0.7756513193294852	0.11807733651352037
0.2873722613326689	0.9202392338626825	0.9551101454020641	0.9240953892086066	0.2868353434513703	0.8488966307529221
0.7247695800045283	0.8644260114825688	0.40629762682841386	0.25636153992682875	0.3060374340239026	0.8711687957599069
0.40243954198575205	0.9863671941108637	0.24501766779501122	0.09675090844202672	0.09957787387113048	0.4266555763462142
0.5009006700983724	0.40336114533618883	0.2550610583498434	0.3121130456039557	0.24984524147971576	0.3650261999951495
0.7348836333110201	0.06427650246785321	0.9132994082204557	0.4997234327910952	0.5135838725246074	0.29413726403945695
0.02315519162799684	0.5959076852363562	0.697218217498395	0.359325796811124	0.21602906983834202	0.44618171206833557
0.3309697300377993	0.32669177874937827	0.7287639763272848	0.18293422830823403	0.11196427973679701	0.37711748762852804
0.031383371705012375	0.8909689035498042	0.117795504361492	0.6930710340954893	0.8471263207346794	0.656552495663854
0.5266470184760117	0.9531386289357165	0.8047483801751009	0.6613923617989909	0.17559134316028158	0.05281420316554697
0.5573213181751453	0.2696471449119374	0.6406863591264722	0.0938081093568579	0.4907001505121198	0.08097241276958766
0.4642145501700641	0.31837796086913817	0.6225596346897544	0.4216385658154008	0.6747755436669259	0.01145540082123031
0.2990433047204424	0.8190024897263813	0.5973259105542745	0.09289859755109064	0.04455570581617585	0.9089671121109396
0.3928480149766068	0.9837662349409513	0.9176294006374436	0.6654153924881963	0.7831919561370234	0.470972197678345
0.9153447791014385	0.25154675382892333	0.3887386206585164	0.054566438799851014	0.856227760384362	0.2583613452752399
0.5695857835472329	0.2942060201560126	0.30741519310636567	0.09437225640345248	0.9714725372774485	0.5431346194512665
0.5487206224051172	0.16209835603398837	0.18723122664778657	0.7681312507235531	0.16045883370703307	0.4114358699493197
0.12000786479928105	0.690583106478916	0.3182770263179441	0.34628334177511155	0.5589567835955463	0.8588254208214003
0.8703155430723906	0.8414181062302333	0.9843724669591118	0.5868442569915683	0.7293411064577786	0.1308697856869021
0.27220179382834475	0.191754826618317	0.2714713058196888	0.8954506094195329	0.8114462717240394	0.8265300104591414
0.21337073524949346	0.19982536665599737	0.024349560955724825	0.7474340837349469	0.25035377396182135	0.7110153003650466
0.44806331091139984	0.894008799432955	0.9461504837153177	0.8618579070374959	0.009540082549055806	0.34577962166331366
0.30606020049867066	0.47771774221167085	0.6211482239437796	0.33132619501778504	0.7836676579946918	0.027473913657239724
0.5909101824455651	0.30290933034603085	0.26471034805514493	0.6746040996987964	0.6732614362654551	0.7900064895210991
0.6893303898125964	0.9549164737838298	0.32217111915624785	0.08350800981087214	0.5251262752728554	0.2539654640928256
0.7679204307808938	0.46450786116480414	0.49371027743301144	0.3957278594335222	0.5006697632537818	0.7615216362699279
0.5052070098939808	0.21864110744443388	0.2165949871787417	0.7093571476388509	0.8213480287729629	0.535894046115438
