RotX	RotY	RotZ	X	Y	Z
0.6849581386439526	0.4575796783740025	0.9080844378873889	0.8924995597276772	0.5040434542289276	0.3271878324330838
0.174136398171844	0.04537116555483889	0.6020192303899295	0.9410014126073624	0.3178521158059181	0.17369233368867631
0.13594551237194552	0.9192614947104352	0.28952338640869857	0.8100556572386828	0.7243011626393335	0.7003539963454062
0.34945660016858027	0.23887662772051665	0.7348668059264902	0.3260830438237716	0.5319838116477514	0.8992874347853526
0.4359987612727375	0.03898947233223282	0.5278768475885292	0.3120771653316251	0.9016932446500063	0.297208981710698
0.8900828222867342	0.16560668750258256	0.36752059149559446	0.5618254024268299	0.24981217417342394	0.5978218036883893
0.09248278723907766	0.08406919864088847	0.5710022918666355	0.4436550739048363	0.24565138824428423	0.34611083326350245
0.7630204496430496	0.6872428634883925	0.30678798995753265	0.1374496826264625	0.4121094480413364	0.02421250210247239
0.24291437422269868	0.685512223263861	0.26648897102366764	0.8048373155792519	0.452762278658812	0.8040602373066831
0.13975786511647548	0.8652238498792301	0.13653251702551594	0.1519818195329694	0.3723667398291822	0.33785925130977856
0.9820127305192282	0.9558080757552037	0.9920612277308912	0.9404279260207408	0.7918645142250353	0.8249271611767814
0.13414750850959034	0.46225135232616055	0.3162259402991585	0.7983295030436041	0.2915591910439729	0.11795262431109266
0.9777475306950439	0.9116073845395899	0.996897172553597	0.530598838097077	0.47287630592253205	0.1542992593118624
0.29815431529276215	0.8478024784820715	0.8275259188047256	0.06888236018835314	0.2786829144319505	0.31972389778421173
0.5074041728140495	0.7034980952652169	0.39591988013249857	0.50736123572551	0.6275451918933663	0.5475388801353414
0.32598005291456733	0.20183725911907469	0.313452908798748	0.29788487191408175	0.2045069331889222	0.2631462332430834
0.7953588645976007	0.17577348548177718	0.37792146867146703	0.8204859303597792	0.9893276864949617	0.2810271399770228
0.6167190945613349	0.3238694999841327	0.336014083896933	0.02716236138822714	0.6354181620548696	0.6036949427055813
0.3706193436171149	0.6235798273580297	0.13781676332483261	0.9833990451382251	0.1362048398676684	0.8352297614236898
0.5158186413322624	0.5493010365548131	0.28698686668326834	0.5506702286886687	0.2822954155260904	0.29656501192364004
0.1876765899552576	0.02397587714337901	0.6460293687711851	0.9377485489799566	0.9425260899370909	0.6573201370305398
0.31607477354444735	0.6483933635458494	0.9373419861969383	0.5984549920292823	0.6383047040354848	0.5912323929688345
0.3673912819220746	0.9474400436990289	0.9400912264636027	0.5679717196235569	0.3725217130729589	0.1201173598772195
0.5373269270643624	0.8829220810336917	0.9977138570029512	0.043971916185203574	0.8197423654630656	0.6105142778256687
0.11004772776202543	0.43429100066265125	0.19370002582072943	0.40832418691249195	0.8254208631631841	0.10354176616552535
0.8895606122812653	0.9562635707050652	0.8185267558810969	0.1695393287030953	0.4573064751103405	0.10070207412063292
0.2567290495701131	0.3575827918781914	0.9281124480665883	0.9433140436574814	0.954785727383136	0.5876781893595506
0.9437158116927971	0.6316186790051925	0.8834951877770832	0.49033210940132566	0.4872899744258935	0.577631601670229
0.12630464203163472	0.31027216099430466	0.4439964811714281	0.28743901871309885	0.16441262901851805	0.04074307497816976
0.44300112988345164	0.6319718316093743	0.2534624048164673	0.6516142935636415	0.34011197779155977	0.29248596292799744
0.37783545977899624	0.6200977426322954	0.7811348342219023	0.6027047859509468	0.1900120357871954	0.3672222133044347
