RotX	RotY	RotZ	X	Y	Z
0.7691332439154549	0.310323276247093	0.2411139694411396	0.7398375570667294	0.7623413802421463	0.5680841596498047
0.9412407512294125	0.1789375511100072	0.3839041622212538	0.8016553773896631	0.01893870153154953	0.446864677930236
0.906694261244825	0.5390840775213789	0.11504082564301965	0.21566041410799575	0.6122247015831965	0.46975286033729813
0.05827500568329058	0.2730164794284795	0.5847152673508849	0.06297804429370313	0.44366767409275754	0.23294816475534819
0.21911783098507065	0.3687640369668437	0.7163731229040264	0.9818933036469033	0.985506648677969	0.7524057104313508
0.8995954156293346	0.9413674922778676	0.577115264106391	0.2495899645843117	0.5899308607076817	0.9065384273651711
0.3250321793590967	0.6985561080356635	0.4565423282417538	0.3723993167232188	0.5167097796145522	0.5748399483636448
0.5476537482216849	0.5810403931124523	0.5554563483407229	0.7567736536695497	0.15296337216505185	0.11894585699063531
0.18767555957359539	0.31377414369918355	0.059651359055902464	0.46598051801717255	0.6675099839788671	0.04682082530572762
0.05773098278906874	0.006437981036275464	0.6519566661855069	0.5828411961324923	0.09567852993858184	0.36604675283024257
0.7695838871511068	0.18993150431208705	0.07759744769978472	0.7961109110185576	0.4853481578773936	0.8348183753055212
0.5234506219704085	0.2831039200116384	0.4054629159525537	0.7312657739179108	0.39027694451883244	0.498013726150104
0.1250156043399352	0.42466820727004495	0.015542027458731233	0.6711297525970781	0.7574952734899235	0.05243531213312436
0.8922617515295629	0.3339626106278628	0.9385667572014319	0.2103959370823325	0.7713679785160971	0.5012060296909444
0.7328466354776374	0.43008779783300255	0.16144702182410064	0.7447347057571286	0.1315300163491605	0.13592384776675204
0.8136555776995869	0.7178593932977678	0.6892254276568673	0.9047837719510001	0.3883826067576759	0.9996457322085421
0.5672177599117526	0.3955027162957151	0.5360325338272615	0.7249536808422935	0.9333964913120435	0.4463509432433721
0.08273864148095755	0.8481950817666588	0.39764741621137223	0.4494063018867349	0.9647251689109075	0.5477864493717343
0.729233985127951	0.2352635352972582	0.23711626306025468	0.7364777958186883	0.7025805182641746	0.4144200996116131
0.5064926871066888	0.7895020805166785	0.5930591445368103	0.9703304776344371	0.8435956432984588	0.9238079641287545
0.4171066843500115	0.4096329208337678	0.28052507069734	0.36705301151753367	0.46369357792086296	0.6153616725912716
0.43694213600559006	0.5300772861553286	0.10203859444513574	0.39798542241518864	0.7824153377658326	0.3263401577924011
0.36594187867075634	0.33006727735757446	0.2782756342385104	0.6236818603927039	0.5692621397511951	0.6296126190812287
